ID,Case Number,Date,Block,IUCR,Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Location
12605000,JF128343,01/30/2022 12:52:00 AM,045XX S DREXEL BLVD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,221,2,4,39,3,1182956,1875083,2022,2/6/2022 15:49,"(41.812431209, -87.604432168)"
12605167,JF128526,01/30/2022 08:51:00 AM,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2422,24,49,1,6,1163126,1950347,2022,2/6/2022 15:49,"(42.019399237, -87.675049485)"
12605616,JF129111,01/30/2022 09:26:00 PM,046XX W DIVERSEY AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2521,25,31,20,6,1144951,1918212,2022,2/6/2022 15:49,"(41.931582515, -87.742747165)"
12605269,JF128613,01/30/2022 10:58:00 AM,021XX N NARRAGANSETT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2512,25,36,19,08B,1133405,1913434,2022,2/6/2022 15:49,"(41.918681522, -87.785289708)"
12605128,JF128428,01/30/2022 04:15:00 AM,027XX W 68TH ST,484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,TRUE,FALSE,831,8,17,66,08B,1159381,1859440,2022,2/6/2022 15:49,"(41.770020864, -87.6913338)"
12606059,JF128610,01/30/2022 11:00:00 AM,117XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2234,22,34,75,08B,1167788,1826877,2022,2/6/2022 15:49,"(41.680486745, -87.661448844)"
12605513,JF129012,01/30/2022 07:30:00 PM,047XX N ELSTON AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1722,17,39,16,6,1145819,1931299,2022,2/6/2022 15:49,"(41.967477901, -87.739224006)"
12605540,JF129074,01/30/2022 08:15:00 PM,067XX S GREEN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,723,7,6,68,26,1171799,1860149,2022,2/6/2022 15:49,"(41.771703065, -87.645793868)"
12606843,JF130662,01/30/2022 11:00:00 PM,035XX W OHIO ST,820,THEFT,$500 AND UNDER,OTHER (SPECIFY),FALSE,FALSE,1121,11,27,23,6,1152716,1903774,2022,2/6/2022 15:49,"(41.89181302, -87.714594628)"
12605453,JF128960,01/30/2022 06:08:00 PM,122XX S MICHIGAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,532,5,9,53,15,1179045,1823941,2022,2/6/2022 15:49,"(41.672181636, -87.620331834)"
12606104,JF129729,01/30/2022 05:55:00 PM,021XX N ELSTON AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1432,14,32,22,6,1164551,1914302,2022,2/6/2022 15:49,"(41.92046017, -87.67083136)"
12605804,JF129112,01/30/2022 09:58:00 PM,052XX S CARPENTER ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,FALSE,TRUE,934,9,20,61,04B,1170205,1869994,2022,2/6/2022 15:49,"(41.798753712, -87.651350698)"
12605181,JF128543,01/30/2022 09:33:00 AM,117XX S PEORIA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,TRUE,524,5,34,53,14,1172432,1826998,2022,2/6/2022 15:49,"(41.680718151, -87.644446005)"
12605463,JF128947,01/30/2022 05:44:00 PM,071XX S SANGAMON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,733,7,6,68,08B,1171210,1857481,2022,2/6/2022 15:49,"(41.764394646, -87.648030869)"
12609981,JF134462,1/12/2022 1:41,002XX E 31ST ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,211,2,3,35,6,1178234,1884496,2022,2/7/2022 15:48,"(41.838369833, -87.621466209)"
12610235,JF134729,01/29/2022 03:38:00 PM,048XX W ADDISON ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1634,16,31,15,6,1143427,1923495,2022,2/8/2022 15:47,"(41.946108235, -87.748215165)"
12605589,JF128900,01/30/2022 04:40:00 PM,029XX W DEVON AVE,1375,CRIMINAL DAMAGE,INSTITUTIONAL VANDALISM,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,TRUE,FALSE,2413,24,50,2,14,1155417,1942305,2022,02/15/2022 03:47:52 PM,"(41.99749087, -87.703635455)"
12612822,JF137880,2/2/2022 13:08,023XX S MARSHALL BLVD,4388,OTHER OFFENSE,VIOLATION OF BAIL BOND - DOMESTIC VIOLENCE,APARTMENT,FALSE,TRUE,1033,10,12,30,26,1157070,1888390,2022,2/10/2022 15:48,"(41.849510488, -87.699021774)"
12611968,JF136430,2/4/2022 22:30,004XX N Clark St,880,THEFT,PURSE-SNATCHING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,,,2022,2/11/2022 15:47,
12609072,JF133254,2/4/2022 4:03,070XX S CLYDE AVE,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,331,3,5,43,2,1191427,1858764,2022,2/11/2022 15:47,"(41.767449408, -87.57388984)"
12613947,JF138478,2/2/2022 0:00,026XX S DR MARTIN LUTHER KING JR DR,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,133,1,4,35,5,1179249,1887060,2022,2/11/2022 15:45,"(41.845382483, -87.617663323)"
12609696,JF134036,2/4/2022 17:48,064XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,312,3,20,69,15,1180027,1862438,2022,2/11/2022 15:47,"(41.777799853, -87.615562888)"
12610631,JF135375,2/4/2022 9:00,006XX W STRATFORD PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1925,19,44,6,11,1171538,1923347,2022,2/11/2022 15:47,"(41.945129044, -87.644893073)"
12609127,JF133361,2/4/2022 9:05,075XX S CARPENTER ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,612,6,17,71,08A,1170619,1854837,2022,2/11/2022 15:47,"(41.757152073, -87.650273983)"
12609011,JF133206,2/4/2022 1:01,007XX E 47TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,FALSE,FALSE,223,2,4,38,26,1182150,1874015,2022,2/11/2022 15:47,"(41.809519255, -87.60742163)"
12609510,JF133938,2/4/2022 16:55,122XX S WALLACE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,523,5,34,53,14,1174520,1823766,2022,2/11/2022 15:47,"(41.671802957, -87.636898522)"
12610250,JF134938,2/4/2022 16:00,036XX W 55TH PL,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,822,8,23,62,6,1152978,1867552,2022,2/11/2022 15:47,"(41.792410191, -87.714590766)"
12609320,JF133693,2/4/2022 13:30,0000X W JACKSON BLVD,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,113,1,4,32,6,1176225,1898986,2022,2/11/2022 15:47,"(41.878176836, -87.62840159)"
12613447,JF138871,01/24/2022 12:00:00 AM,015XX N NORTH PARK AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,FALSE,FALSE,1821,18,27,8,11,1173892,1910528,2022,2/11/2022 15:45,"(41.909900992, -87.636623617)"
12609351,JF133607,2/4/2022 12:35,0000X E 71ST ST,460,BATTERY,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,323,3,6,69,08B,1178108,1857961,2022,2/11/2022 15:47,"(41.765558228, -87.622733535)"
12610072,JF134500,2/4/2022 9:00,063XX N LOWELL AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,1711,17,39,12,10,1146241,1941625,2022,2/11/2022 15:47,"(41.995805112, -87.737408185)"
12609538,JF133978,2/4/2022 16:44,010XX W NORTH AVE,810,THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,1811,18,2,7,6,1169336,1910832,2022,2/11/2022 15:47,"(41.910835515, -87.653351515)"
12612867,JF138177,2/4/2022 15:50,010XX N RUSH ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1824,18,42,8,6,1176355,1907339,2022,2/11/2022 15:47,"(41.901094978, -87.62767204)"
12609457,JF133767,2/4/2022 15:00,062XX S PARKSIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,812,8,13,64,08B,1139812,1862599,2022,2/11/2022 15:47,"(41.77906818, -87.762989885)"
12613758,JF139332,1/12/2022 12:00,046XX W WEST END AVE,810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,1113,11,28,25,6,1145378,1900573,2022,2/11/2022 15:45,"(41.883171147, -87.741625138)"
12609522,JF133817,2/4/2022 11:58,001XX N LA SALLE ST,560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,42,32,08A,1175107,1901328,2022,2/11/2022 15:47,"(41.884628548, -87.632436356)"
12609027,JF133244,2/4/2022 3:50,039XX W ROOSEVELT RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,VACANT LOT / LAND,FALSE,TRUE,1132,11,24,29,08B,1150389,1894423,2022,2/11/2022 15:47,"(41.866198571, -87.723384784)"
12611403,JF136251,2/4/2022 10:30,092XX S GREEN ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,2223,22,21,73,6,1172268,1843616,2022,2/11/2022 15:47,"(41.726324065, -87.644559812)"
12609104,JF133335,2/4/2022 8:30,069XX S PARNELL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,732,7,6,68,7,1173816,1858916,2022,2/11/2022 15:47,"(41.768275084, -87.638436748)"
12609037,JF133203,2/4/2022 0:07,032XX W 63RD ST,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,TRUE,FALSE,823,8,17,66,08B,1155912,1862672,2022,02/17/2022 03:46:55 PM,"(41.778960312, -87.703963097)"
12595321,JF116294,01/15/2022 09:00:00 PM,050XX W ADAMS ST,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,APARTMENT,FALSE,TRUE,1533,15,28,25,26,1142878,1898863,2022,2/12/2022 15:46,"(41.87852563, -87.750848011)"
12608715,JF132735,2/3/2022 13:28,033XX W MAYPOLE AVE,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,TRUE,TRUE,1123,11,28,27,08B,1153991,1900781,2022,2/12/2022 15:46,"(41.883574605, -87.709991946)"
12609004,JF133175,2/3/2022 23:30,025XX E 77TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,421,4,7,43,14,1194304,1854397,2022,2/12/2022 15:46,"(41.755395844, -87.563487858)"
12613830,JF138148,2/3/2022 21:30,007XX W GRAND AVE,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,TRUE,FALSE,1214,12,27,24,22,1171254,1903691,2022,2/12/2022 15:46,"(41.891198255, -87.646515544)"
12610136,JF134021,2/4/2022 17:48,062XX S DREXEL AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,313,3,20,42,3,1183079,1863842,2022,6/2/2022 16:46,"(41.781582109, -87.604330677)"
12585115,JF104053,1/5/2022 11:02,047XX N HERMITAGE AVE,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,TRUE,FALSE,1912,19,47,3,08B,1163944,1931552,2022,02/13/2022 03:45:59 PM,"(41.96780792, -87.672573016)"
12585862,JF104687,1/3/2022 8:15,001XX E 104TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,512,5,9,49,20,1179084,1836046,2022,02/13/2022 03:45:59 PM,"(41.705398618, -87.619822131)"
12616561,JF142158,01/28/2022 02:30:00 PM,055XX W GEORGE ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,2514,25,31,19,6,1138772,1918727,2022,02/15/2022 03:47:52 PM,"(41.93311028, -87.76544174)"
12611455,JF136408,2/6/2022 10:30,017XX E 67TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,332,3,5,43,14,1189157,1860906,2022,02/13/2022 03:48:40 PM,"(41.773381931, -87.582141655)"
12610961,JF135779,2/6/2022 15:48,064XX S BISHOP ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,TRUE,FALSE,725,7,16,67,18,1167770,1862132,2022,02/13/2022 03:48:40 PM,"(41.777232104, -87.660505994)"
12611011,JF135849,2/6/2022 17:20,055XX S ABERDEEN ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,APARTMENT,FALSE,FALSE,712,7,16,68,10,1169930,1867969,2022,02/13/2022 03:48:40 PM,"(41.793202868, -87.652418003)"
12612196,JF135317,2/6/2022 3:00,023XX S ALBANY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1033,10,12,30,08B,1156060,1888322,2022,02/13/2022 03:48:40 PM,"(41.849344301, -87.702730452)"
12611034,JF135901,2/6/2022 15:30,030XX W 54TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,923,9,14,63,7,1157108,1868677,2022,02/13/2022 03:48:40 PM,"(41.795414782, -87.699416104)"
12610634,JF135367,2/6/2022 5:15,043XX N LINCOLN AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1911,19,47,5,6,1161130,1928756,2022,02/13/2022 03:48:40 PM,"(41.960194647, -87.682997874)"
12612706,JF138028,2/6/2022 6:35,004XX S DEARBORN ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,113,1,4,32,6,1175999,1898331,2022,02/13/2022 03:48:40 PM,"(41.876384567, -87.62925113)"
12610597,JF135302,2/6/2022 3:14,017XX W BALMORAL AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,FALSE,FALSE,2012,20,40,77,3,1163664,1935907,2022,02/13/2022 03:48:40 PM,"(41.979764129, -87.673479209)"
12611230,JF135308,2/6/2022 3:00,052XX W CONGRESS PKWY,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1522,15,29,25,5,1141605,1897182,2022,02/13/2022 03:48:40 PM,"(41.873936364, -87.755563812)"
12611250,JF136072,2/6/2022 22:20,001XX E 116TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,532,5,9,53,3,1178981,1827722,2022,02/13/2022 03:48:40 PM,"(41.68255872, -87.620451579)"
12611324,JF136084,2/6/2022 21:40,016XX W DIVISION ST,860,THEFT,RETAIL THEFT,TAVERN / LIQUOR STORE,FALSE,FALSE,1213,12,1,24,6,1165046,1908059,2022,02/13/2022 03:48:40 PM,"(41.90331846, -87.669190255)"
12615250,JF141137,2/3/2022 14:00,017XX N KEATING AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2533,25,37,25,6,1144460,1911066,2022,02/13/2022 03:45:59 PM,"(41.911982438, -87.744731777)"
12613411,JF138828,2/6/2022 13:30,016XX E 85TH PL,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,412,4,8,45,11,1188681,1848615,2022,02/13/2022 03:48:40 PM,"(41.739665718, -87.584278829)"
12610616,JF135325,2/6/2022 3:45,077XX N HERMITAGE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2422,24,49,1,26,1163337,1951153,2022,02/13/2022 03:48:40 PM,"(42.021606459, -87.674250191)"
12610598,JF135319,2/6/2022 2:13,006XX W IRVING PARK RD,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,APARTMENT,FALSE,FALSE,1925,19,46,6,26,1170908,1926796,2022,02/13/2022 03:48:40 PM,"(41.954607083, -87.647107189)"
12611182,JF135871,2/6/2022 16:24,065XX S CALIFORNIA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,TRUE,FALSE,831,8,17,66,15,1158839,1861094,2022,02/13/2022 03:48:40 PM,"(41.774570766, -87.693275435)"
12611939,JF136191,2/6/2022 0:30,015XX N WELLS ST,870,THEFT,POCKET-PICKING,BAR OR TAVERN,FALSE,FALSE,1821,18,27,8,6,1174423,1910541,2022,02/13/2022 03:48:40 PM,"(41.909924812, -87.634672572)"
12610580,JF135304,2/6/2022 3:22,069XX S INDIANA AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,322,3,6,69,15,1178789,1859182,2022,02/13/2022 03:48:40 PM,"(41.768893317, -87.620200363)"
12615347,JF141263,1/8/2022 12:00,003XX S DESPLAINES ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,121,1,42,28,11,1171987,1898575,2022,02/13/2022 03:45:59 PM,"(41.877143487, -87.643974538)"
12611031,JF135878,2/6/2022 17:30,081XX S MARYLAND AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,631,6,8,44,08A,1183316,1851309,2022,02/13/2022 03:48:40 PM,"(41.747184808, -87.603851467)"
12611738,JF136846,2/6/2022 20:55,059XX W CHICAGO AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1511,15,29,25,6,1136562,1904726,2022,02/13/2022 03:48:40 PM,"(41.89472976, -87.77389906)"
12610655,JF135370,2/6/2022 5:30,067XX S PEORIA ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,723,7,6,68,04A,1171467,1860215,2022,3/6/2022 15:49,"(41.771891453, -87.647008938)"
12581949,JF100143,1/1/2022 2:00,037XX S CAMPBELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,911,9,12,58,08B,1160310,1879564,2022,1/8/2022 15:48,"(41.825224672, -87.687374135)"
12582732,JF101085,1/1/2022 17:00,066XX S ARTESIAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,832,8,16,66,7,1161185,1860508,2022,1/8/2022 15:48,"(41.772914465, -87.684691533)"
12582101,JF100418,1/1/2022 9:15,039XX W 47TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,821,8,14,57,08B,1151020,1873181,2022,1/8/2022 15:48,"(41.807895444, -87.721623663)"
12582014,JF100188,1/1/2022 3:12,003XX W CHICAGO AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,FALSE,FALSE,1823,18,27,8,3,1173639,1905658,2022,1/8/2022 15:48,"(41.896543094, -87.637698101)"
12584282,JF100317,1/1/2022 6:00,017XX W 43RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,924,9,15,61,14,1165506,1876184,2022,1/8/2022 15:48,"(41.815840798, -87.668407339)"
12582669,JF100784,1/1/2022 15:00,009XX W 78TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,621,6,17,71,08B,1171211,1853110,2022,1/8/2022 15:48,"(41.752400042, -87.648154805)"
12582632,JF100890,1/1/2022 22:10,032XX W OLIVE AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,TRUE,TRUE,1711,17,39,13,04A,1153756,1937365,2022,1/8/2022 15:48,"(41.983968619, -87.709877971)"
12582399,JF100762,1/1/2022 17:15,005XX N MICHIGAN AVE,810,THEFT,OVER $500,HOTEL / MOTEL,FALSE,FALSE,1834,18,42,8,6,1177347,1903741,2022,1/8/2022 15:48,"(41.891199446, -87.624137626)"
12583921,JF101936,1/1/2022 22:40,027XX N LINCOLN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,FALSE,FALSE,1932,19,43,7,14,1168231,1918345,2022,1/8/2022 15:48,"(41.931475565, -87.657193252)"
12582365,JF100628,1/1/2022 1:30,119XX S STEWART AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,522,5,34,53,6,1175774,1825724,2022,1/8/2022 15:48,"(41.677148117, -87.632250598)"
12581987,JF100229,1/1/2022 4:29,011XX S KEELER AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1132,11,24,29,08B,1148564,1894538,2022,1/8/2022 15:48,"(41.866549532, -87.730081606)"
12584371,JF103184,1/1/2022 18:00,001XX N MASON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,1512,15,29,25,08A,1136750,1900418,2022,1/8/2022 15:48,"(41.882904681, -87.773311839)"
12582692,JF100929,1/1/2022 23:20,064XX N RICHMOND ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,2412,24,50,2,08B,1155500,1942487,2022,1/8/2022 15:48,"(41.997988611, -87.703325202)"
12583059,JF101544,1/1/2022 0:00,020XX N KARLOV AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2525,25,26,20,6,1148721,1913242,2022,1/8/2022 15:48,"(41.917872284, -87.729021632)"
12582193,JF100449,1/1/2022 10:00,043XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,1013,10,22,29,14,1147813,1889020,2022,1/8/2022 15:48,"(41.851421899, -87.732980278)"
12582322,JF100597,1/1/2022 13:39,036XX W WOLFRAM ST,560,ASSAULT,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,TRUE,FALSE,2523,25,30,21,08A,1151607,1918709,2022,1/8/2022 15:48,"(41.932817907, -87.718274183)"
12582583,JF100661,1/1/2022 3:19,008XX S BELL AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,1225,12,28,28,15,1161516,1896247,2022,1/8/2022 15:48,"(41.87097959, -87.68248576)"
12581804,JF100047,1/1/2022 0:48,032XX N CLIFTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1924,19,44,6,08B,1168046,1921748,2022,1/8/2022 15:48,"(41.940817562, -87.657774548)"
12583640,JF102015,1/1/2022 14:30,006XX W RANDOLPH ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,121,1,42,28,5,1171765,1901226,2022,1/8/2022 15:48,"(41.884422899, -87.64471155)"
12582056,JF100263,1/1/2022 3:39,057XX S HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,715,7,15,67,14,1163344,1866511,2022,1/8/2022 15:48,"(41.789342537, -87.676609097)"
12582391,JF100692,1/1/2022 15:37,114XX S ST LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,531,5,9,50,14,1182293,1829137,2022,1/8/2022 15:48,"(41.686365835, -87.608284165)"
12582796,JF101201,1/1/2022 12:37,004XX N WABASH AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER (SPECIFY),FALSE,TRUE,1834,18,42,8,26,1176659,1903432,2022,1/8/2022 15:48,"(41.89036711, -87.626673634)"
12583411,JF101915,1/1/2022 0:15,0000X W OAK ST,820,THEFT,$500 AND UNDER,OTHER (SPECIFY),FALSE,FALSE,1824,18,2,8,6,1175604,1907140,2022,1/8/2022 15:48,"(41.90056583, -87.630436484)"
12582439,JF100678,1/1/2022 13:05,041XX S INDIANA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,213,2,3,38,26,1178288,1877532,2022,1/8/2022 15:48,"(41.819258844, -87.621479805)"
12582282,JF100561,1/1/2022 13:05,043XX W 21ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1012,10,24,29,08B,1147733,1889733,2022,1/8/2022 15:48,"(41.853379997, -87.733255612)"
12581825,JF100053,1/1/2022 0:50,006XX E 82ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,631,6,6,44,14,1182123,1850775,2022,1/8/2022 15:48,"(41.745747124, -87.608239392)"
12582833,JF100869,1/1/2022 21:30,039XX W 68TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,FALSE,FALSE,833,8,13,65,14,1151232,1858886,2022,1/8/2022 15:48,"(41.768663636, -87.721219374)"
12582831,JF101235,1/1/2022 21:00,020XX N KEYSTONE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2525,25,26,20,6,1149054,1913168,2022,1/8/2022 15:48,"(41.917662775, -87.727800084)"
12581922,JF100060,1/1/2022 1:20,050XX W MADISON ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,SIDEWALK,TRUE,FALSE,1533,15,28,25,15,1142714,1899552,2022,1/8/2022 15:48,"(41.880419385, -87.751433039)"
12582112,JF100429,1/1/2022 9:27,064XX S BISHOP ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,FALSE,FALSE,725,7,16,67,15,1167775,1861942,2022,1/8/2022 15:48,"(41.776710613, -87.660493114)"
12585133,JF104070,1/1/2022 0:48,025XX N LAMON AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,TRUE,2521,25,31,19,11,1143288,1916670,2022,1/8/2022 15:48,"(41.927382386, -87.748897111)"
12584019,JF102382,1/1/2022 14:00,011XX W 104TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,FALSE,2232,22,34,73,26,1170534,1835506,2022,1/8/2022 15:48,"(41.704106907, -87.651146986)"
12582648,JF100202,1/1/2022 4:00,080XX S CARPENTER ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,FALSE,TRUE,612,6,21,71,04B,1170713,1851454,2022,1/8/2022 15:48,"(41.747866627, -87.650027954)"
12582138,JF100412,1/1/2022 9:09,002XX N KENNETH AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1113,11,28,26,08A,1146691,1900729,2022,1/8/2022 15:48,"(41.883574286, -87.736799695)"
12582206,JF100484,1/1/2022 10:58,020XX W 69TH ST,560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,726,7,16,67,08A,1163928,1858894,2022,1/8/2022 15:48,"(41.768428218, -87.67468167)"
12583027,JF100861,1/1/2022 20:48,055XX N CENTRAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1622,16,45,11,14,1137860,1936552,2022,1/8/2022 15:48,"(41.982040303, -87.768361446)"
12582462,JF100795,1/1/2022 18:49,042XX S MICHIGAN AVE,331,ROBBERY,ATTEMPT AGGRAVATED,SIDEWALK,FALSE,FALSE,213,2,3,38,3,1177861,1877024,2022,01/27/2022 03:48:26 PM,"(41.817874546, -87.623061598)"
